True_FP,Est_FP,Total_parasites,Barcode_number,Bottleneck_prob
4.999861677,5.301731592,49999950,70,0.0000001
4.014460515,4.180249241,49999950,70,0.0000001
5.9779954,6.464312318,49999950,70,0.0000001
2.040919646,2.029400172,49999950,70,0.0000001
1.961822255,2.029083116,49999950,70,0.0000001
1.01826214,1,49999950,70,0.0000001
6.02584747,6.464218952,49999950,70,0.0000001
3.964582455,4.177458484,49999950,70,0.0000001
7.00250375,7.655226529,49999950,70,0.0000001
7.089562575,7.661660907,49999950,70,0.0000001
8.015170798,8.897685086,49999950,70,0.0000001
4.066416728,2.726765836,49999950,70,0.0000001
2.969579062,3.08954377,49999950,70,0.0000001
8.015000661,8.893982003,49999950,70,0.0000001
4.916270649,5.304489816,49999950,70,0.0000001
3.975736433,4.176150525,49999950,70,0.0000001
5.021059486,5.301929532,49999950,70,0.0000001
5.030513678,5.302556736,49999950,70,0.0000001
3.986601795,4.180290422,49999950,70,0.0000001
8.951298441,8.217710302,49999950,70,0.0000001
7.890950702,8.891253702,49999950,70,0.0000001
6.785812858,5.824785136,49999950,70,0.0000001
3.042062521,3.084468122,49999950,70,0.0000001
3.926349109,4.179148384,49999950,70,0.0000001
4.965548726,5.306119204,49999950,70,0.0000001
3.088658083,3.088538214,49999950,70,0.0000001
2.037127777,2.027598255,49999950,70,0.0000001
5.933511843,6.462477913,49999950,70,0.0000001
